name	FAME000104	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000112	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000124	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000132
Kosakonia	0.00012119574308777337	0.0011387214833185042	0.0016004076299573167	0.0003852100484981433	0.000981546543065641	0.0008920431247220965	0.0006452841869657356	0.000486322681765276	0.0003409360367689021	0.0002989129164576531	0.00041290993679496895	0.00037808965677173337	0.0004011994195376731	0.0003905487209529389	0.0002240306821466804	0.00015787954794067548	9.031810732153316e-05	4.42621529975874e-05	3.626049539894603e-05	4.226304202632403e-05	0.0008404112100011399	0.0003870063000413333	0.00014227511713842654	0.0001963155449294895	0.00016374810040682114	0.00020147242964623004	0.00017969419342923773	0.00011902544789439091	0.0019451564991688672
Cronobacter	3.196586751344184e-05	0.00023349318182220202	0.0002997279097916577	0.00012851347244063272	0.00036130078978213867	0.0004910365195142787	0.0004873363970442333	0.000576457576895789	0.0006537916512082524	0.0006824563211963209	0.0006695779671426864	0.00011476021068260421	0.0006751377922677623	0.0007724911251067629	0.0006862143243977116	0.0006212376630595881	0.000714439387402384	0.000674843430353914	0.0005945570118589087	0.00047017634254285486	0.00030329356167379845	0.00012519931702017435	0.00019850360654642744	7.815697243274346e-05	4.795788692653601e-05	5.2794772986027376e-05	5.470924980772419e-05	4.927689775840841e-05	0.00017282412972430207
Cedecea	2.549425016409472e-05	9.286660640655762e-05	0.00012895270537548065	7.86277800536519e-05	9.357155760742492e-05	8.806419565348154e-05	7.85770412172298e-05	6.723889283047915e-05	4.963711017850072e-05	5.486220606589025e-05	7.019257502095734e-05	6.499904049035467e-05	6.394709317196998e-05	7.41923861992665e-05	3.7445433978671506e-05	2.2519253349677743e-05	1.2737168981241855e-05	8.028948683283296e-06	3.2615260411750397e-06	2.472837565370023e-06	0.0001654328518220719	0.00042591169528358375	5.145758727641295e-05	7.138747088345072e-05	7.43131220843621e-05	8.522922993260026e-05	8.41797020522165e-05	9.221301823172751e-05	0.0003900611642939555
Pseudocitrobacter	2.0983728981216424e-05	3.095553546885254e-05	2.9972790979165772e-05	1.1562908831419397e-05	1.374929009741754e-05	1.729832414621959e-05	5.95280615282044e-06	3.7676965810182287e-06	8.509218887742981e-07	2.4601886128201906e-07	4.2284683747564666e-07	6.118957291582839e-05		2.96769544797066e-07	2.1397390844955148e-07	2.4477449293127983e-07		2.0587047905854606e-07	5.755634190308893e-07		3.0806862536698673e-07	5.674922313531267e-05	4.7709021315879556e-05	4.307864622277199e-06	5.328654102948445e-06	6.628940105868909e-06	8.614439886851599e-06	5.072621828071454e-06	6.43665287613788e-07
Pluralibacter	1.255101546540048e-05	1.989998708711949e-05	2.4047936948400445e-05	1.2554015302683917e-05	1.6804687896843658e-05	1.0614880726089293e-05	6.349659896341802e-06	4.6371650227916664e-06	2.2691250367314614e-06	1.9681508902561525e-06	1.26854051242694e-06	4.595170261772326e-05	1.266279072712277e-06	2.96769544797066e-07	2.781660809844169e-06	1.223872464656399e-06	6.947546717041012e-07	1.0293523952927304e-06	1.5348357840823715e-06	1.5736239052354693e-06	1.232274501467947e-06	3.422504694243084e-05	2.606957236189133e-05	5.948955906954227e-06	7.632936958277502e-06	6.628940105868909e-06	9.370092508505247e-06	5.79728208922452e-06	3.540159081875834e-06
Shigella	0.00024788255544165946	0.0006345884771114771	0.0015369768397455938	0.000125870521850594	0.00048733594900846614	0.0007237776080270514	0.0009460993245549286	0.0006323933799832135	0.0009550179998343538	0.0006920510567863196	0.0007505531365192728	0.0007164179957343487	0.0009917075604458315	0.0007083889034305966	0.0009862057440439827	0.0010520407706186407	0.001709096492392089	0.0012753676177676928	0.0007983064621958435	0.0007379172098479183	0.00044438899209187836	0.0004440480449453847	0.0004946403174285655	0.00013149243918474687	0.0002711852885365384	0.0002410093224205196	0.00015143278537939128	0.00011576447671920212	9.687162578587509e-05
Yokenella	7.059946199287769e-06	2.0342209022388813e-05	3.2063915931200596e-05	4.625163532567759e-06	1.5658913722058866e-05	1.0221736995493394e-05	1.2302466049162241e-05	5.796456278489583e-06	1.7018437775485962e-06	1.7221320289741333e-06	4.017044956018643e-06	1.3333136510841982e-05	3.7988372181368306e-06	2.670925903173594e-06	3.209608626743272e-06	2.9372939151753577e-06	2.0842640151123036e-06	3.4997981439952833e-06	1.5348357840823715e-06	1.5736239052354693e-06	1.3863088141514403e-06	1.1115827212071554e-05	9.201025539491056e-06	3.487318979938685e-06	4.464548032200049e-06	5.44520080124946e-06	4.533915729921894e-06	6.703107415665851e-06	2.2528285066482577e-06
Scandinavium	6.0793981160533564e-06	3.4493310951007114e-05	3.764024913662679e-05	1.1562908831419397e-05	2.8644354369619873e-05	3.066521098648018e-05	1.6667857227897232e-05	2.7822990136749997e-05	2.8080422329551836e-05	2.4847904989483923e-05	2.727362101717921e-05	2.4761539234420824e-05	2.616976750272039e-05	2.96769544797066e-05	2.8672503732239897e-05	2.447744929312798e-05	3.033762066441242e-05	2.7998385151962266e-05	2.3598100180266464e-05	1.326340148698467e-05	8.779955822959123e-06	2.0476523811710758e-05	1.6186989375030562e-05	1.6410912846770281e-06	3.168388926077454e-06	2.6042264701627854e-06	4.987307302914083e-06	3.6233013057653244e-06	3.2183264380689397e-06
Superficieibacter	4.118301949584532e-06	2.5648872245620677e-05	4.321658234205298e-05	1.1562908831419397e-05	2.062393514612631e-05	1.965718652979499e-05	1.3493027279726329e-05	1.2172558184828123e-05	1.0494703294883009e-05	1.0086773312562782e-05	1.014832409941552e-05	1.4047411681065661e-05	1.0763372118054354e-05	1.0683703612694376e-05	1.3052408415422641e-05	8.322332759663514e-06	9.494980513289383e-06	1.0087653473868757e-05	6.714906555360375e-06	4.158863178122312e-06	5.2371666312387746e-06	1.1115827212071554e-05	8.51946809212135e-06	5.128410264615713e-06	4.03249499682585e-06	7.102435827716688e-06	5.742959924567733e-06	9.420583394989843e-06	7.723983451365456e-06
Trabulsiella	4.314411566231415e-06	2.476442837508203e-05	3.903433243798333e-05	1.0571802360154877e-05	1.5658913722058866e-05	1.3366886840260591e-05	6.746513639863164e-06	5.796456278489583e-06	4.2546094438714905e-06	1.2300943064100952e-06	5.2855854684455834e-06	1.0952219276763057e-05	3.7988372181368306e-06	2.374156358376528e-06	2.781660809844169e-06	1.223872464656399e-06	4.6316978113606746e-07	2.0587047905854606e-07		2.2480341503363846e-07	4.4669950678213075e-06	3.481009047990829e-05	9.371414901333485e-06	1.374413950917011e-05	1.065730820589689e-05	1.160064518527059e-05	1.9798098687325604e-05	1.0869903917295974e-05	1.1585975177048182e-05
Siccibacter	2.941644249703237e-06	1.2382214187541016e-05	1.463787466424375e-05	3.634057061303239e-06	9.16619339827836e-06	8.649162073109795e-06	4.762244922256352e-06	7.245570348111978e-06	3.687328184688625e-06	5.9044526707684575e-06	6.3427025621347e-06	8.33321031927624e-06	4.0098837302555435e-06	5.045082261550123e-06	2.781660809844169e-06	2.447744929312798e-06	1.8526791245442699e-06	8.234819162341843e-07	9.592723650514823e-07	1.910829027785927e-06	1.0628367575161043e-05	7.605565987206853e-06	8.178689368436496e-06	5.333546675200341e-06	4.7525833891161805e-06	8.286175132336135e-06	4.231654681260435e-06	2.536310914035727e-06	2.1240954491255002e-05
Shimwellia	1.9610961664688247e-06	1.1497770317002372e-05	1.115266641085238e-05	1.8831022954025873e-05	5.34694614899571e-06	5.504012228342596e-06	4.365391178734989e-06	1.7389368835468748e-06	1.7018437775485962e-06		2.1142341873782333e-07	3.095192404302603e-06	6.331395363561385e-07	2.96769544797066e-07	4.2794781689910296e-07	4.895489858625597e-07		8.234819162341843e-07	5.755634190308893e-07	6.744102451009154e-07	1.5403431268349337e-07	5.265391837297052e-06	3.9189553223758205e-06	1.4359548740923995e-06	5.6166894598645775e-06	9.706662297879472e-06	1.7984532395356848e-05	2.391378861805114e-05	
Franconibacter	1.3727673165281774e-06	1.547776773442627e-05	1.0804145585513244e-05	3.303688237548399e-06	9.548118123206624e-06	1.1794311917876992e-05	3.9685374352136265e-06	1.2172558184828123e-05	8.792859517334413e-06	1.0824829896408838e-05	9.091207005726403e-06	6.666568255420991e-06	8.441860484748513e-06	7.122469075129585e-06	8.772930246431611e-06	6.6089113091445544e-06	1.0884489856697585e-05	9.675912515751664e-06	6.331197609339783e-06	4.833273423223227e-06	1.8484117522019204e-06	4.387826531080877e-06	3.5781765986909666e-06	3.487318979938685e-06	2.016247498412925e-06	2.1307307483150064e-06	1.0579136703151086e-06	1.2681554570178636e-06	1.6091632190344699e-06
Plesiomonas	9.805480832344124e-07	1.326665805807966e-06	1.7426041266956845e-06	3.303688237548399e-07	1.52769889971306e-06	1.572574922383599e-06	7.937074870427253e-07	5.796456278489583e-07	2.836406295914327e-07			3.8094675745262806e-06			2.1397390844955148e-07							1.7551306124323506e-06	2.896619151321259e-06	8.205456423385141e-07	2.8803535691613217e-07	4.7349572184777917e-07	4.533915729921894e-07	1.8116506528826624e-07	
Jejubacter	1.3727673165281774e-06	2.653331611615932e-06	4.879291554747916e-06	9.911064712645197e-07	1.909623624641325e-06	1.572574922383599e-06		5.796456278489583e-07	5.672812591828654e-07		4.2284683747564666e-07	4.761834468157851e-06				2.4477449293127983e-07		2.0587047905854606e-07	1.9185447301029644e-07	2.2480341503363846e-07		3.5102612248647012e-06	2.385451065793978e-06	1.8462276952616567e-06	1.2961591061225948e-06	4.7349572184777917e-07	9.067831459843788e-07	2.355145848747461e-06	
Morganella	0.02068407348697999	2.653331611615932e-06	1.010710393483497e-05	2.9733194137935593e-06	4.6212891716320064e-05	5.9364703319980864e-05	3.2145153225230374e-05	4.492253615829426e-05	3.970968814280057e-06	2.9522263353842288e-06	3.3827746998051733e-06	0.03124715778005182	3.7988372181368306e-06	4.748312716753056e-06	4.921399894339684e-06	1.9581959434502386e-06	2.779018686816405e-06	2.2851623175498612e-05	2.8970025424554764e-05	9.216940016379177e-06	3.1885102725483126e-05	0.02190549265199943	0.025963590178825338	0.00014872389767385568	1.512185623809694e-05	1.5625358820976712e-05	3.6271325839375152e-06	4.891456762783188e-06	6.533202669279948e-05
Providencia	0.0010289871585461923	3.979997417423898e-06	7.667458157461012e-06	1.9822129425290394e-06	5.34694614899571e-06	6.290299689534396e-06	4.762244922256352e-06	6.376101906338541e-06	2.836406295914327e-06	1.9681508902561525e-06	2.325657606116057e-06	0.0010121279162069513	1.8994186090684153e-06	4.748312716753056e-06	1.2838434506973088e-06	1.7134214505189587e-06	1.3895093434082024e-06	2.2645752696440066e-06	1.5348357840823715e-06	8.992136601345538e-07	7.239612696124189e-06	0.00024308558982188058	0.0015491800778713461	7.179774370461998e-06	1.1521414276645287e-06	3.3144700529344544e-06	1.2090441946458385e-06	1.9928157181709286e-06	1.448246897131023e-05
Proteus	5.70678984442428e-05	8.84443870538644e-07	2.439645777373958e-06	2.9733194137935593e-06	2.29154834956959e-06	1.1794311917876992e-06	3.174829948170901e-06	5.796456278489583e-07	8.509218887742981e-07	4.920377225640381e-07	4.2284683747564666e-07	2.8809098532355e-05	4.220930242374256e-07	1.187078179188264e-06	1.0698695422477573e-06	7.343234787938394e-07	6.947546717041012e-07	8.234819162341843e-07	1.5348357840823715e-06	2.1356324428195655e-06	6.161372507339735e-07	0.0006689972851054644	0.0001117754213686321	1.1077366171569939e-05	6.048742495238776e-06	3.3144700529344544e-06	3.0226104866145963e-06	1.0869903917295975e-06	3.21832643806894e-07
Xenorhabdus	2.549425016409472e-06	3.537775482154576e-06	3.833729078730506e-06	1.9822129425290394e-06	3.05539779942612e-06	1.1794311917876992e-06	2.381122461128176e-06	8.694684417734374e-07	2.836406295914327e-07	1.7221320289741333e-06	6.3427025621347e-07	7.380843425644669e-06	8.441860484748512e-07	5.93539089594132e-07	1.0698695422477573e-06	9.790979717251193e-07	2.3158489056803373e-07	4.1174095811709213e-07	7.674178920411858e-07	7.868119526177346e-07	1.0782401887844537e-06	2.340174149909801e-06	3.7485659605333938e-06	7.384910781046627e-06	3.024371247619388e-06	3.077722192010565e-06	3.929393632598975e-06	2.355145848747461e-06	1.6091632190344699e-06
Moellerella	2.941644249703237e-06	3.537775482154576e-06	5.2278123800870536e-06	9.911064712645197e-07	1.52769889971306e-06	3.145149844767198e-06	1.190561230564088e-06	1.1592912556979166e-06	2.836406295914327e-07	9.840754451280763e-07		2.3809172340789257e-06	6.331395363561385e-07	1.48384772398533e-06	4.2794781689910296e-07				7.674178920411858e-07	3.372051225504577e-07	6.161372507339735e-07	2.632695918648526e-06	6.645185111854652e-06	1.3128730277416225e-05	8.353025350567832e-06	4.261461496630013e-06	3.6271325839375152e-06	7.24660261153065e-07	
Photorhabdus	1.7649865498219422e-06	1.326665805807966e-06	1.7426041266956845e-06	3.303688237548399e-07	7.6384944985653e-07	1.572574922383599e-06	1.190561230564088e-06	2.8982281392447915e-07	2.836406295914327e-07	4.920377225640381e-07	2.1142341873782333e-07	2.857100680894711e-06			4.2794781689910296e-07	4.895489858625597e-07	6.947546717041012e-07			4.496068300672769e-07	4.621029380504801e-07	5.850435374774502e-07	1.192725532896989e-06	6.154092317538856e-07	8.641060707483965e-07	1.183739304619448e-06	1.8135662919687576e-06	7.24660261153065e-07	3.21832643806894e-07
Arsenophonus	7.8443846658753e-07				3.81924724928265e-07	3.9314373059589976e-07	3.9685374352136263e-07	5.796456278489583e-07	2.836406295914327e-07	2.4601886128201906e-07	2.1142341873782333e-07	1.9047337872631403e-06	4.220930242374256e-07		6.419217253486544e-07	2.4477449293127983e-07		6.176114371756382e-07		5.620085375840962e-07	3.0806862536698673e-07	5.850435374774502e-07	3.4077872368485397e-07		1.4401767845806608e-07		6.045220973229192e-07	1.8116506528826624e-07	
Hafnia	0.0017357662169415569	0.0017357210959320888	0.00165965617026497	0.0011377902290116686	0.0006763886878479573	0.00025515028115673894	0.000225412926320134	0.0003347453500827734	0.0003043463955516073	5.2894055175634093e-05	3.5730557766692145e-05	0.005769438641620052	2.2793023308820985e-05	1.8102942232621028e-05	5.884282482362666e-05	0.0001708525960660333	0.00014867749974467766	0.00017663687103223251	0.0012006252920984352	0.0017799934402363492	0.0019674802759062607	0.0011042696769886873	0.021817676226475406	0.02671799179659494	0.03077240137381344	0.030653639536703376	0.013254751505902327	0.0007311822035034425	0.00012519289844088177
Obesumbacterium	0.0001231568392542422	8.84443870538644e-07	3.485208253391369e-07			7.862874611917995e-07	3.9685374352136263e-07					6.976087495851251e-05						6.176114371756382e-07	1.9185447301029644e-07			3.8027829936034266e-06	3.7996827690861216e-05	2.3795823627816907e-05	3.5140313543768124e-05	3.882664919151789e-05	1.7077749249372468e-05	9.058253264413311e-07	
Edwardsiella	2.608257901403537e-05	4.0242196109508304e-05	2.7533145201791816e-05	0.00017674732070883936	3.131782744411773e-05	2.791320487230888e-05	1.4286734766769055e-05	1.4780963510148435e-05	7.658296998968682e-06	5.658433809486438e-06	3.80562153728082e-06	5.595155500085475e-05	9.497093045342077e-06	6.2321604407383864e-06	4.707425985890132e-06	3.1820684081066374e-06	2.0842640151123036e-06	3.293927664936737e-06	2.68596262214415e-06	1.4612221977186499e-06	4.929098005871788e-06	3.1299829255043586e-05	2.3343342572412498e-05	8.472133757145158e-05	0.00010153246331293659	0.00013044807136906316	0.00018543715335380548	0.0002322536136995573	1.9953623916027428e-05
Serratia	0.0005163566206312415	0.00039401974432496593	0.0014951543407048973	0.0002854386637241817	0.0031711209910793843	0.008651127791762773	0.016342437158209714	0.008837277242185217	0.005043130394135674	0.00029399253923201275	0.00031417520024440546	0.0009723665983978331	0.00033471976822027855	0.0003424720546958142	0.00022338876042133173	0.00019704346680968026	0.00015933040471080722	0.0001523441545033241	0.00010724665041275571	8.823534040070309e-05	0.00046102469786169566	0.0007634818164080725	0.0006938254814223627	0.003589271775999245	0.002774212540137727	0.002540541295574259	0.018501096527519283	0.0156820103814829	0.0010247151378811503
Yersinia	0.00024356814387542803	0.00012603325155175678	0.00015021247572116802	0.00011232540007664557	6.874645048708769e-05	7.351787762143326e-05	0.00012580263669627196	5.9703499668442704e-05	4.3680656957080636e-05	2.829216904743219e-05	3.974760272271079e-05	0.000489754675050035	6.204767456290157e-05	5.2824978973877754e-05	3.0598268908285864e-05	1.9826733927433665e-05	3.612724292861326e-05	1.9763565989620423e-05	1.07438504885766e-05	1.618584588242197e-05	8.117608278420101e-05	0.000565152057203217	0.00017788649376349378	0.00016533994693121058	0.00010858932955738183	0.00011032450319053255	8.176161366292483e-05	3.496485760063538e-05	0.00014353735913787472
